,시도명,시군구명,공시지가,지리적위치,용도지역
0,서울특별시,종로구,31200000,경복궁역,일반상업지역
1,서울특별시,종로구,17450000,경복궁역,일반상업지역
2,서울특별시,종로구,23800000,정부서울청사,일반상업지역
3,서울특별시,종로구,15750000,사직공원,일반상업지역
4,서울특별시,종로구,12400000,사직공원,일반상업지역
5,서울특별시,종로구,16750000,경복궁역,일반상업지역
6,서울특별시,종로구,17100000,경복궁역,일반상업지역
7,서울특별시,종로구,12600000,서울지방경찰청,일반상업지역
8,서울특별시,종로구,28800000,정부서울청사,일반상업지역
9,서울특별시,종로구,30550000,광화문역,일반상업지역
10,서울특별시,종로구,33350000,세종문화회관,일반상업지역
11,서울특별시,종로구,30700000,세종문화회관,일반상업지역
12,서울특별시,종로구,20700000,세종문화회관,일반상업지역
13,서울특별시,종로구,58000000,광화문역,일반상업지역
14,서울특별시,종로구,25250000,광화문역,일반상업지역
15,서울특별시,종로구,25000000,광화문역,일반상업지역
16,서울특별시,종로구,14700000,세종문화회관,일반상업지역
17,서울특별시,종로구,14250000,광화문역,일반상업지역
18,서울특별시,종로구,22150000,세종문화회관,일반상업지역
19,서울특별시,종로구,22050000,서울지방경찰청,일반상업지역
20,서울특별시,종로구,21700000,서울지방경찰청,일반상업지역
21,서울특별시,종로구,60450000,광화문 광장,일반상업지역
22,서울특별시,종로구,35450000,세종문화회관,일반상업지역
23,서울특별시,종로구,21650000,세종문화회관,일반상업지역
24,서울특별시,종로구,58500000,광화문광장,일반상업지역
25,서울특별시,종로구,56250000,세종대로사거리,일반상업지역
26,서울특별시,종로구,64950000,세종문화회관,일반상업지역
27,서울특별시,종로구,46700000,세종문화회관,일반상업지역
28,서울특별시,종로구,43200000,서울역사박물관,일반상업지역
29,서울특별시,종로구,13000000,광화문역,일반상업지역
30,서울특별시,종로구,46700000,광화문역,일반상업지역
31,서울특별시,종로구,19950000,구세군회관,일반상업지역
32,서울특별시,종로구,42750000,서울시립박물관,일반상업지역
33,서울특별시,종로구,24900000,서울덕수초등학교,일반상업지역
34,서울특별시,종로구,51350000,세종대로사거리,일반상업지역
35,서울특별시,종로구,36950000,경희궁공원,일반상업지역
36,서울특별시,종로구,30200000,종로구청,일반상업지역
37,서울특별시,종로구,27900000,종로구청,일반상업지역
38,서울특별시,종로구,27800000,종로구청,일반상업지역
39,서울특별시,종로구,15850000,종로구청,일반상업지역
40,서울특별시,종로구,63850000,종로타워,일반상업지역
41,서울특별시,종로구,58700000,제일은행본점,일반상업지역
42,서울특별시,종로구,17000000,종로구청,일반상업지역
43,서울특별시,종로구,58550000,제일은행 본점,일반상업지역
44,서울특별시,종로구,30500000,종로구청,일반상업지역
45,서울특별시,종로구,31050000,종로구청,일반상업지역
46,서울특별시,종로구,33000000,종로구청,일반상업지역
47,서울특별시,종로구,57050000,교보빌딩,일반상업지역
48,서울특별시,종로구,8710000,종로구청,일반상업지역
49,서울특별시,종로구,71350000,서린동,일반상업지역
50,서울특별시,종로구,63850000,종로타워,일반상업지역
51,서울특별시,종로구,61050000,서린동,일반상업지역
52,서울특별시,종로구,39750000,서린동인주빌딩,일반상업지역
53,서울특별시,종로구,49000000,서린동,일반상업지역
54,서울특별시,종로구,18500000,안국동사거리,일반상업지역
55,서울특별시,종로구,10450000,안국동사거리,일반상업지역
56,서울특별시,종로구,7285000,조계사,일반상업지역
57,서울특별시,종로구,10500000,조계사,일반상업지역
58,서울특별시,종로구,16350000,코리안리빌딩,일반상업지역
59,서울특별시,종로구,12900000,조계사,일반상업지역
60,서울특별시,종로구,11000000,조계사,일반상업지역
61,서울특별시,종로구,17250000,석탄회관,일반상업지역
62,서울특별시,종로구,22700000,수송동,일반상업지역
63,서울특별시,종로구,19600000,수송동,일반상업지역
64,서울특별시,종로구,18350000,대림빌딩,일반상업지역
65,서울특별시,종로구,31550000,종로구청,일반상업지역
66,서울특별시,종로구,30600000,중학동,일반상업지역
67,서울특별시,종로구,28750000,서울지방국세청,일반상업지역
68,서울특별시,종로구,17950000,전 한국일보사,일반상업지역
69,서울특별시,종로구,69250000,광화문,일반상업지역
70,서울특별시,종로구,37700000,종로타워,일반상업지역
71,서울특별시,종로구,27350000,제일은행본점,일반상업지역
72,서울특별시,종로구,21900000,제일은행본점,일반상업지역
73,서울특별시,종로구,11750000,제일은행본점,일반상업지역
74,서울특별시,종로구,24200000,종로구청,일반상업지역
75,서울특별시,종로구,10500000,낙원상가,일반상업지역
76,서울특별시,종로구,10600000,낙원상가,일반상업지역
77,서울특별시,종로구,15000000,낙원상가,일반상업지역
78,서울특별시,종로구,11900000,낙원상가,일반상업지역
79,서울특별시,종로구,28650000,안국동사거리,일반상업지역
80,서울특별시,종로구,11750000,낙원상가,일반상업지역
81,서울특별시,종로구,11700000,안국동사거리,일반상업지역
82,서울특별시,종로구,11900000,안국동사거리,일반상업지역
83,서울특별시,종로구,10350000,안국동사거리,일반상업지역
84,서울특별시,종로구,11300000,안국동사거리,일반상업지역
85,서울특별시,종로구,27350000,안국동사거리,일반상업지역
86,서울특별시,종로구,24000000,안국동사거리,일반상업지역
87,서울특별시,종로구,26200000,안국동사거리,일반상업지역
88,서울특별시,종로구,11750000,안국동사거리,일반상업지역
89,서울특별시,종로구,28650000,안국동사거리,일반상업지역
90,서울특별시,종로구,12850000,쌈지길,일반상업지역
91,서울특별시,종로구,29850000,쌈지길,일반상업지역
92,서울특별시,종로구,14450000,쌈지길,일반상업지역
93,서울특별시,종로구,30650000,쌈지길,일반상업지역
94,서울특별시,종로구,30950000,관훈빌딩,일반상업지역
95,서울특별시,종로구,16300000,탑골공원,일반상업지역
96,서울특별시,종로구,15450000,낙원상가,일반상업지역
97,서울특별시,종로구,22700000,낙원상가,일반상업지역
98,서울특별시,종로구,7005000,안국동사거리,일반상업지역
99,서울특별시,종로구,15800000,안국동사거리,일반상업지역
100,서울특별시,종로구,8895000,안국동사거리,일반상업지역
101,서울특별시,종로구,18950000,안국동사거리,일반상업지역
102,서울특별시,종로구,17500000,조계사,일반상업지역
103,서울특별시,종로구,12400000,조계사,일반상업지역
104,서울특별시,종로구,13300000,SK건설빌딩,일반상업지역
105,서울특별시,종로구,7965000,센트로폴리스,일반상업지역
106,서울특별시,종로구,21350000,조계사,일반상업지역
107,서울특별시,종로구,21900000,조계사,일반상업지역
108,서울특별시,종로구,10900000,조계사,일반상업지역
109,서울특별시,종로구,24300000,센트로폴리스,일반상업지역
110,서울특별시,종로구,5505000,돈화문,일반상업지역
111,서울특별시,종로구,7025000,돈화문,일반상업지역
112,서울특별시,종로구,5615000,돈화문,일반상업지역
113,서울특별시,종로구,6645000,돈화문,일반상업지역
114,서울특별시,종로구,5780000,돈화문,일반상업지역
115,서울특별시,종로구,5710000,돈화문,일반상업지역
116,서울특별시,종로구,5835000,종묘,일반상업지역
117,서울특별시,종로구,14450000,종묘,일반상업지역
118,서울특별시,종로구,14200000,돈화문,일반상업지역
119,서울특별시,종로구,13950000,돈화문,일반상업지역
120,서울특별시,종로구,14850000,돈화문,일반상업지역
121,서울특별시,종로구,14450000,돈화문,일반상업지역
122,서울특별시,종로구,14450000,돈화문,일반상업지역
123,서울특별시,종로구,13950000,돈화문,일반상업지역
124,서울특별시,종로구,8805000,돈화문,일반상업지역
125,서울특별시,종로구,4890000,돈화문,일반상업지역
126,서울특별시,종로구,4975000,돈화문,일반상업지역
127,서울특별시,종로구,6430000,돈화문,일반상업지역
128,서울특별시,종로구,7060000,돈화문,일반상업지역
129,서울특별시,종로구,4975000,돈화문,일반상업지역
130,서울특별시,종로구,6325000,돈화문,일반상업지역
131,서울특별시,종로구,6470000,돈화문,일반상업지역
132,서울특별시,종로구,5135000,돈화문,일반상업지역
133,서울특별시,종로구,6405000,돈화문,일반상업지역
134,서울특별시,종로구,4975000,돈화문,일반상업지역
135,서울특별시,종로구,4975000,종묘,일반상업지역
136,서울특별시,종로구,5290000,종묘,일반상업지역
137,서울특별시,종로구,7060000,종묘,일반상업지역
138,서울특별시,종로구,6915000,종묘,일반상업지역
139,서울특별시,종로구,5230000,종묘,일반상업지역
140,서울특별시,종로구,5590000,종묘,일반상업지역
141,서울특별시,종로구,7220000,종묘,일반상업지역
142,서울특별시,종로구,7625000,돈화문,일반상업지역
143,서울특별시,종로구,7395000,돈화문,일반상업지역
144,서울특별시,종로구,5640000,삼환기업,일반상업지역
145,서울특별시,종로구,7190000,삼환기업,일반상업지역
146,서울특별시,종로구,6020000,삼환기업,일반상업지역
147,서울특별시,종로구,5790000,돈화문,일반상업지역
148,서울특별시,종로구,7245000,돈화문,일반상업지역
149,서울특별시,종로구,8580000,삼환기업,일반상업지역
150,서울특별시,종로구,5640000,삼환기업,일반상업지역
151,서울특별시,종로구,15850000,삼환빌딩,일반상업지역
152,서울특별시,종로구,15650000,안국역,일반상업지역
153,서울특별시,종로구,7685000,교동초등학교,일반상업지역
154,서울특별시,종로구,6690000,교동초등학교,일반상업지역
155,서울특별시,종로구,6890000,서울경운학교,일반상업지역
156,서울특별시,종로구,6675000,교동초등학교,일반상업지역
157,서울특별시,종로구,14050000,교동초등학교,일반상업지역
158,서울특별시,종로구,6465000,교동초등학교,일반상업지역
159,서울특별시,종로구,8575000,삼환기업,일반상업지역
160,서울특별시,종로구,7950000,교동초등학교,일반상업지역
161,서울특별시,종로구,7685000,교동초등학교,일반상업지역
162,서울특별시,종로구,12950000,교동초등학교,일반상업지역
163,서울특별시,종로구,12850000,교동초등학교,일반상업지역
164,서울특별시,종로구,9120000,교동초등학교,일반상업지역
165,서울특별시,종로구,8100000,종로세무서,일반상업지역
166,서울특별시,종로구,11500000,교동초등학교,일반상업지역
167,서울특별시,종로구,10050000,교동초등학교,일반상업지역
168,서울특별시,종로구,9885000,종로세무서,일반상업지역
169,서울특별시,종로구,10350000,종로세무서,일반상업지역
170,서울특별시,종로구,9950000,낙원상가,일반상업지역
171,서울특별시,종로구,10050000,종로세무서,일반상업지역
172,서울특별시,종로구,7965000,교동초등학교,일반상업지역
173,서울특별시,종로구,6110000,교동초등학교,일반상업지역
174,서울특별시,종로구,14800000,낙원상가,일반상업지역
175,서울특별시,종로구,14150000,낙원상가,일반상업지역
176,서울특별시,종로구,12750000,낙원상가,일반상업지역
177,서울특별시,종로구,6385000,낙원상가,일반상업지역
178,서울특별시,종로구,11800000,낙원상가,일반상업지역
179,서울특별시,종로구,17400000,낙원상가,일반상업지역
180,서울특별시,종로구,16950000,종로경찰서,일반상업지역
181,서울특별시,종로구,34000000,삼일빌딩,일반상업지역
182,서울특별시,종로구,35850000,삼일빌딩,일반상업지역
183,서울특별시,종로구,31750000,삼일빌딩,일반상업지역
184,서울특별시,종로구,36000000,삼일빌딩,일반상업지역
185,서울특별시,종로구,33750000,삼일빌딩,일반상업지역
186,서울특별시,종로구,41750000,삼일빌딩,일반상업지역
187,서울특별시,종로구,29400000,삼일빌딩,일반상업지역
188,서울특별시,종로구,30250000,삼일빌딩,일반상업지역
189,서울특별시,종로구,24050000,삼일빌딩,일반상업지역
190,서울특별시,종로구,38850000,코아빌딩,일반상업지역
191,서울특별시,종로구,38300000,코아빌딩,일반상업지역
192,서울특별시,종로구,38000000,코아빌딩,일반상업지역
193,서울특별시,종로구,54450000,삼일빌딩,일반상업지역
194,서울특별시,종로구,31500000,삼일빌딩,일반상업지역
195,서울특별시,종로구,39750000,보신각,일반상업지역
196,서울특별시,종로구,35650000,코아빌딩,일반상업지역
197,서울특별시,종로구,16950000,탑골공원,일반상업지역
198,서울특별시,종로구,15000000,삼일빌딩,일반상업지역
199,서울특별시,종로구,16750000,삼일빌딩,일반상업지역
200,서울특별시,종로구,12950000,삼일빌딩,일반상업지역
201,서울특별시,종로구,27300000,삼일빌딩,일반상업지역
202,서울특별시,종로구,36000000,보신각,일반상업지역
203,서울특별시,종로구,30000000,보신각,일반상업지역
204,서울특별시,종로구,34250000,보신각,일반상업지역
205,서울특별시,종로구,19350000,영풍빌딩,일반상업지역
206,서울특별시,종로구,32650000,영풍빌딩,일반상업지역
207,서울특별시,종로구,46650000,보신각,일반상업지역
208,서울특별시,종로구,12300000,낙원상가,일반상업지역
209,서울특별시,종로구,9125000,낙원상가,일반상업지역
210,서울특별시,종로구,40350000,낙원상가,일반상업지역
211,서울특별시,종로구,25400000,낙원상가,일반상업지역
212,서울특별시,종로구,33450000,탑골공원,일반상업지역
213,서울특별시,종로구,36900000,탑골공원,일반상업지역
214,서울특별시,종로구,53000000,탑골공원,일반상업지역
215,서울특별시,종로구,27050000,Y.M.C.A,일반상업지역
216,서울특별시,종로구,24000000,Y.M.C.A,일반상업지역
217,서울특별시,종로구,17900000,Y.M.C.A,일반상업지역
218,서울특별시,종로구,15350000,Y.M.C.A,일반상업지역
219,서울특별시,종로구,34100000,탑골공원,일반상업지역
220,서울특별시,종로구,13600000,탑골공원,일반상업지역
221,서울특별시,종로구,12900000,낙원상가,일반상업지역
222,서울특별시,종로구,12700000,하나로빌딩,일반상업지역
223,서울특별시,종로구,35050000,낙원상가,일반상업지역
224,서울특별시,종로구,36050000,낙원상가,일반상업지역
225,서울특별시,종로구,25700000,낙원상가,일반상업지역
226,서울특별시,종로구,13900000,낙원상가,일반상업지역
227,서울특별시,종로구,25500000,태화빌딩,일반상업지역
228,서울특별시,종로구,16500000,종로타워,일반상업지역
229,서울특별시,종로구,11150000,탑골공원,일반상업지역
230,서울특별시,종로구,13950000,Y.M.C.A,일반상업지역
231,서울특별시,종로구,16900000,Y.M.C.A,일반상업지역
232,서울특별시,종로구,23600000,Y.M.C.A,일반상업지역
233,서울특별시,종로구,17450000,태화빌딩,일반상업지역
234,서울특별시,종로구,19150000,태화빌딩,일반상업지역
235,서울특별시,종로구,14550000,교동초등학교,일반상업지역
236,서울특별시,종로구,17650000,교동초등학교,일반상업지역
237,서울특별시,종로구,5685000,교동초등학교,일반상업지역
238,서울특별시,종로구,11550000,교동초등학교,일반상업지역
239,서울특별시,종로구,11300000,교동초등학교,일반상업지역
240,서울특별시,종로구,16600000,낙원상가,일반상업지역
241,서울특별시,종로구,7825000,종로세무서,일반상업지역
242,서울특별시,종로구,9225000,낙원상가,일반상업지역
243,서울특별시,종로구,19850000,낙원상가,일반상업지역
244,서울특별시,종로구,10450000,낙원상가,일반상업지역
245,서울특별시,종로구,20600000,낙원상가,일반상업지역
246,서울특별시,종로구,19200000,파고다타운,일반상업지역
247,서울특별시,종로구,12750000,탑골공원,일반상업지역
248,서울특별시,종로구,12200000,탑골공원,일반상업지역
249,서울특별시,종로구,12700000,탑골공원,일반상업지역
250,서울특별시,종로구,9815000,탑골공원,일반상업지역
251,서울특별시,종로구,15950000,탑골공원,일반상업지역
252,서울특별시,종로구,19600000,파고다타운,일반상업지역
253,서울특별시,종로구,18350000,탑골공원,일반상업지역
254,서울특별시,종로구,12850000,낙원상가,일반상업지역
255,서울특별시,종로구,17850000,낙원상가,일반상업지역
256,서울특별시,종로구,15600000,낙원상가,일반상업지역
257,서울특별시,종로구,18500000,낙원상가,일반상업지역
258,서울특별시,종로구,13650000,낙원상가,일반상업지역
259,서울특별시,종로구,22650000,낙원상가,일반상업지역
260,서울특별시,종로구,19600000,탑골공원,일반상업지역
261,서울특별시,종로구,57250000,Y.M.C.A,일반상업지역
262,서울특별시,종로구,58450000,Y.M.C.A,일반상업지역
263,서울특별시,종로구,58450000,탑골공원,일반상업지역
264,서울특별시,종로구,57400000,탑골공원,일반상업지역
265,서울특별시,종로구,49500000,탑골공원,일반상업지역
266,서울특별시,종로구,48400000,탑골공원,일반상업지역
267,서울특별시,종로구,46200000,탑골공원,일반상업지역
268,서울특별시,종로구,62050000,탑골공원,일반상업지역
269,서울특별시,종로구,62400000,Y.M.C.A,일반상업지역
270,서울특별시,종로구,63400000,Y.M.C.A,일반상업지역
271,서울특별시,종로구,62650000,Y.M.C.A,일반상업지역
272,서울특별시,종로구,59450000,보신각,일반상업지역
273,서울특별시,종로구,62400000,보신각,일반상업지역
274,서울특별시,종로구,60850000,보신각,일반상업지역
275,서울특별시,종로구,6140000,단성사,일반상업지역
276,서울특별시,종로구,7960000,단성사,일반상업지역
277,서울특별시,종로구,11250000,단성사,일반상업지역
278,서울특별시,종로구,11350000,단성사,일반상업지역
279,서울특별시,종로구,24750000,단성사,일반상업지역
280,서울특별시,종로구,10250000,단성사,일반상업지역
281,서울특별시,종로구,24000000,단성사,일반상업지역
282,서울특별시,종로구,22450000,단성사,일반상업지역
283,서울특별시,종로구,16850000,단성사,일반상업지역
284,서울특별시,종로구,15850000,단성사,일반상업지역
285,서울특별시,종로구,16550000,단성사,일반상업지역
286,서울특별시,종로구,16700000,단성사,일반상업지역
287,서울특별시,종로구,25500000,단성사,일반상업지역
288,서울특별시,종로구,25050000,CGV 피카디리1958,일반상업지역
289,서울특별시,종로구,27700000,CGV 피카디리1958,일반상업지역
290,서울특별시,종로구,30750000,CGV 피카디리1958,일반상업지역
291,서울특별시,종로구,7890000,종묘,일반상업지역
292,서울특별시,종로구,5495000,종묘,일반상업지역
293,서울특별시,종로구,6955000,종묘,일반상업지역
294,서울특별시,종로구,9975000,종묘,일반상업지역
295,서울특별시,종로구,5755000,종묘,일반상업지역
296,서울특별시,종로구,8515000,종묘,일반상업지역
297,서울특별시,종로구,6285000,종묘,일반상업지역
298,서울특별시,종로구,11800000,종묘,일반상업지역
299,서울특별시,종로구,7385000,종묘,일반상업지역
300,서울특별시,종로구,12900000,종묘,일반상업지역
301,서울특별시,종로구,9585000,종묘,일반상업지역
302,서울특별시,종로구,12100000,종묘입구,일반상업지역
303,서울특별시,종로구,14400000,종묘,일반상업지역
304,서울특별시,종로구,21650000,종묘입구,일반상업지역
305,서울특별시,종로구,15150000,종묘입구,일반상업지역
306,서울특별시,종로구,14250000,종묘입구,일반상업지역
307,서울특별시,종로구,10150000,종묘입구,일반상업지역
308,서울특별시,종로구,21350000,단성사,일반상업지역
309,서울특별시,종로구,10900000,단성사,일반상업지역
310,서울특별시,종로구,21350000,단성사,일반상업지역
311,서울특별시,종로구,8800000,낙원상가,일반상업지역
312,서울특별시,종로구,8050000,낙원상가,일반상업지역
313,서울특별시,종로구,8525000,낙원상가,일반상업지역
314,서울특별시,종로구,16900000,낙원상가,일반상업지역
315,서울특별시,종로구,18600000,낙원상가,일반상업지역
316,서울특별시,종로구,8345000,낙원상가,일반상업지역
317,서울특별시,종로구,19950000,낙원상가,일반상업지역
318,서울특별시,종로구,12700000,낙원상가,일반상업지역
319,서울특별시,종로구,8025000,CGV 피카디리1958,일반상업지역
320,서울특별시,종로구,5795000,낙원상가,일반상업지역
321,서울특별시,종로구,5580000,낙원상가,일반상업지역
322,서울특별시,종로구,5720000,낙원상가,일반상업지역
323,서울특별시,종로구,5720000,CGV 피카디리1958,일반상업지역
324,서울특별시,종로구,10900000,CGV 피카디리1958,일반상업지역
325,서울특별시,종로구,11100000,CGV 피카디리1958,일반상업지역
326,서울특별시,종로구,6910000,CGV 피카디리1958,일반상업지역
327,서울특별시,종로구,12700000,CGV 피카디리1958,일반상업지역
328,서울특별시,종로구,9325000,CGV 피카디리1958,일반상업지역
329,서울특별시,종로구,24500000,서울극장,일반상업지역
330,서울특별시,종로구,25450000,서울극장,일반상업지역
331,서울특별시,종로구,12000000,서울극장,일반상업지역
332,서울특별시,종로구,9515000,서울극장,일반상업지역
333,서울특별시,종로구,17450000,종로３가지하철역,일반상업지역
334,서울특별시,종로구,19650000,종로３가지하철역,일반상업지역
335,서울특별시,종로구,10550000,서울극장,일반상업지역
336,서울특별시,종로구,17550000,세운상가,일반상업지역
337,서울특별시,종로구,9805000,세운상가,일반상업지역
338,서울특별시,종로구,15350000,세운상가,일반상업지역
339,서울특별시,종로구,12900000,세운상가,일반상업지역
340,서울특별시,종로구,14100000,세운상가,일반상업지역
341,서울특별시,종로구,11000000,세운상가,일반상업지역
342,서울특별시,종로구,19600000,세운상가,일반상업지역
343,서울특별시,종로구,17900000,세운상가,일반상업지역
344,서울특별시,종로구,19100000,세운상가,일반상업지역
345,서울특별시,종로구,18500000,세운상가,일반상업지역
346,서울특별시,종로구,12300000,세운상가,일반상업지역
347,서울특별시,종로구,13400000,세운상가,일반상업지역
348,서울특별시,종로구,9585000,세운상가,일반상업지역
349,서울특별시,종로구,27100000,세운상가,일반상업지역
350,서울특별시,종로구,26250000,센추럴관광호텔,일반상업지역
351,서울특별시,종로구,14100000,세운상가,일반상업지역
352,서울특별시,종로구,26800000,세운상가,일반상업지역
353,서울특별시,종로구,13750000,센추럴관광호텔,일반상업지역
354,서울특별시,종로구,11050000,세운상가,일반상업지역
355,서울특별시,종로구,25650000,센추럴관광호텔,일반상업지역
356,서울특별시,종로구,22000000,센추럴관광호텔,일반상업지역
357,서울특별시,종로구,22400000,센추럴관광호텔,일반상업지역
358,서울특별시,종로구,29000000,청계3가교차로,일반상업지역
359,서울특별시,종로구,20250000,탑골공원,일반상업지역
360,서울특별시,종로구,24300000,탑골공원,일반상업지역
361,서울특별시,종로구,25100000,탑골공원,일반상업지역
362,서울특별시,종로구,12500000,국일관,일반상업지역
363,서울특별시,종로구,15300000,서울극장,일반상업지역
364,서울특별시,종로구,14950000,서울극장,일반상업지역
365,서울특별시,종로구,23900000,서울극장,일반상업지역
366,서울특별시,종로구,17500000,서울극장,일반상업지역
367,서울특별시,종로구,13250000,서울극장,일반상업지역
368,서울특별시,종로구,11900000,서울극장,일반상업지역
369,서울특별시,종로구,25250000,종로3가역,일반상업지역
370,서울특별시,종로구,10950000,국일관,일반상업지역
371,서울특별시,종로구,14700000,국일관,일반상업지역
372,서울특별시,종로구,10250000,국일관,일반상업지역
373,서울특별시,종로구,15150000,국일관,일반상업지역
374,서울특별시,종로구,20250000,삼일빌딩,일반상업지역
375,서울특별시,종로구,24900000,국일관,일반상업지역
376,서울특별시,종로구,29200000,삼일빌딩,일반상업지역
377,서울특별시,종로구,16550000,삼일빌딩,일반상업지역
378,서울특별시,종로구,17200000,삼일빌딩,일반상업지역
379,서울특별시,종로구,39700000,탑골공원,일반상업지역
380,서울특별시,종로구,41000000,탑골공원,일반상업지역
381,서울특별시,종로구,42700000,CGV 피카디리1958,일반상업지역
382,서울특별시,종로구,51350000,CGV 피카디리1958,일반상업지역
383,서울특별시,종로구,42250000,단성사,일반상업지역
384,서울특별시,종로구,38800000,단성사,일반상업지역
385,서울특별시,종로구,44050000,탑골공원,일반상업지역
386,서울특별시,종로구,41600000,탑골공원,일반상업지역
387,서울특별시,종로구,15900000,국일관,일반상업지역
388,서울특별시,종로구,41150000,국일관,일반상업지역
389,서울특별시,종로구,48150000,종로３가사거리,일반상업지역
390,서울특별시,종로구,45750000,단성사,일반상업지역
391,서울특별시,종로구,15550000,단성사,일반상업지역
392,서울특별시,종로구,37100000,세운상가,일반상업지역
393,서울특별시,종로구,38600000,세운상가,일반상업지역
394,서울특별시,종로구,14550000,세운상가,일반상업지역
395,서울특별시,종로구,34200000,세운상가,일반상업지역
396,서울특별시,종로구,11500000,보령빌딩,일반상업지역
397,서울특별시,종로구,8340000,보령빌딩,일반상업지역
398,서울특별시,종로구,12000000,보령빌딩,일반상업지역
399,서울특별시,종로구,11050000,보령빌딩,일반상업지역
400,서울특별시,종로구,14500000,혜화경찰서,일반상업지역
401,서울특별시,종로구,9820000,혜화경찰서,일반상업지역
402,서울특별시,종로구,6345000,혜화경찰서,일반상업지역
403,서울특별시,종로구,4800000,보령빌딩,일반상업지역
404,서울특별시,종로구,11950000,보령빌딩,일반상업지역
405,서울특별시,종로구,5680000,보령빌딩,일반상업지역
406,서울특별시,종로구,4560000,보령빌딩,일반상업지역
407,서울특별시,종로구,13050000,보령빌딩,일반상업지역
408,서울특별시,종로구,17550000,혜화경찰서,일반상업지역
409,서울특별시,종로구,21550000,광장시장,일반상업지역
410,서울특별시,종로구,13300000,광장시장,일반상업지역
411,서울특별시,종로구,13800000,광장시장,일반상업지역
412,서울특별시,종로구,13800000,세운상가,일반상업지역
413,서울특별시,종로구,10000000,세운상가,일반상업지역
414,서울특별시,종로구,11600000,세운상가,일반상업지역
415,서울특별시,종로구,15000000,세운상가,일반상업지역
416,서울특별시,종로구,18500000,세운상가,일반상업지역
417,서울특별시,종로구,15200000,세운상가,일반상업지역
418,서울특별시,종로구,14250000,세운상가,일반상업지역
419,서울특별시,종로구,11300000,세운상가,일반상업지역
420,서울특별시,종로구,9445000,세운상가,일반상업지역
421,서울특별시,종로구,17300000,세운상가,일반상업지역
422,서울특별시,종로구,27400000,세운상가,일반상업지역
423,서울특별시,종로구,20400000,광장시장,일반상업지역
424,서울특별시,종로구,19700000,광장시장,일반상업지역
425,서울특별시,종로구,23900000,세운상가,일반상업지역
426,서울특별시,종로구,22900000,광장시장,일반상업지역
427,서울특별시,종로구,14000000,광장시장,일반상업지역
428,서울특별시,종로구,15450000,광장시장,일반상업지역
429,서울특별시,종로구,15850000,광장시장,일반상업지역
430,서울특별시,종로구,11800000,광장시장,일반상업지역
431,서울특별시,종로구,24300000,광장시장,일반상업지역
432,서울특별시,종로구,14300000,광장시장,일반상업지역
433,서울특별시,종로구,15350000,광장시장,일반상업지역
434,서울특별시,종로구,15350000,광장시장,일반상업지역
435,서울특별시,종로구,25100000,광장시장,일반상업지역
436,서울특별시,종로구,16300000,광장시장,일반상업지역
437,서울특별시,종로구,25200000,광장시장,일반상업지역
438,서울특별시,종로구,13300000,광장시장,일반상업지역
439,서울특별시,종로구,17750000,광장시장,일반상업지역
440,서울특별시,종로구,16950000,광장시장,일반상업지역
441,서울특별시,종로구,16600000,광장시장,일반상업지역
442,서울특별시,종로구,24500000,광장시장,일반상업지역
443,서울특별시,종로구,13700000,광장시장,일반상업지역
444,서울특별시,종로구,13200000,광장시장,일반상업지역
445,서울특별시,종로구,8745000,원남동사거리,일반상업지역
446,서울특별시,종로구,9825000,원남동사거리,일반상업지역
447,서울특별시,종로구,6715000,원남동사거리,일반상업지역
448,서울특별시,종로구,4860000,원남동사거리,일반상업지역
449,서울특별시,종로구,8990000,여전도회관,일반상업지역
450,서울특별시,종로구,6265000,여전도회관,일반상업지역
451,서울특별시,종로구,6290000,원남동사거리,일반상업지역
452,서울특별시,종로구,6150000,원남동사거리,일반상업지역
453,서울특별시,종로구,4920000,여전도회관,일반상업지역
454,서울특별시,종로구,5845000,원남동사거리,일반상업지역
455,서울특별시,종로구,7065000,원남동사거리,일반상업지역
456,서울특별시,종로구,11900000,원남동사거리,일반상업지역
457,서울특별시,종로구,6175000,원남동사거리,일반상업지역
458,서울특별시,종로구,11750000,원남동사거리,일반상업지역
459,서울특별시,종로구,11750000,서울대병원정문,일반상업지역
460,서울특별시,종로구,11650000,종묘,일반상업지역
461,서울특별시,종로구,5020000,보령빌딩,일반상업지역
462,서울특별시,종로구,6595000,종묘,일반상업지역
463,서울특별시,종로구,6910000,종묘,일반상업지역
464,서울특별시,종로구,5925000,종묘,일반상업지역
465,서울특별시,종로구,4865000,종묘,일반상업지역
466,서울특별시,종로구,4340000,종묘,일반상업지역
467,서울특별시,종로구,4380000,원남동사거리,일반상업지역
468,서울특별시,종로구,5730000,종묘,일반상업지역
469,서울특별시,종로구,5045000,원남동사거리,일반상업지역
470,서울특별시,종로구,6705000,종묘,일반상업지역
471,서울특별시,종로구,5640000,원남동사거리,일반상업지역
472,서울특별시,종로구,5925000,종묘,일반상업지역
473,서울특별시,종로구,4600000,종묘,일반상업지역
474,서울특별시,종로구,6335000,종묘,일반상업지역
475,서울특별시,종로구,11750000,원남동사거리,일반상업지역
476,서울특별시,종로구,11100000,서울보증보험,일반상업지역
477,서울특별시,종로구,3945000,여전도회관,일반상업지역
478,서울특별시,종로구,4960000,보령빌딩,일반상업지역
479,서울특별시,종로구,6800000,여전도회관,일반상업지역
